id,Listening_Time_minutes
750525,41.40885
750526,48.365677
750527,45.929688
750528,48.070614
750529,50.993397
750530,46.0947
750531,42.043636
750532,46.5786
750533,46.256035
750534,52.04608
750535,42.964157
750536,42.568523
750537,38.086235
750538,43.774178
750539,44.082947
750540,47.054497
750541,49.00146
750542,43.36786
750543,48.5767
750544,41.94183
750545,45.856213
750546,42.815884
750547,47.165253
750548,45.267963
750549,43.946682
750550,41.460648
750551,39.42645
750552,39.380203
750553,43.653667
750554,44.654434
750555,43.648254
750556,48.58291
750557,44.355988
750558,48.210934
750559,46.12505
750560,44.98859
750561,46.075127
750562,46.513237
750563,46.93017
750564,46.872208
750565,45.62497
750566,48.17091
750567,45.71876
750568,44.474583
750569,44.44302
750570,45.3033
750571,41.75109
750572,42.269165
750573,52.298172
750574,46.22139
750575,40.189396
750576,45.898693
750577,43.92435
750578,47.88317
750579,50.031647
750580,46.75333
750581,43.07645
750582,43.384518
750583,43.966644
750584,42.32331
750585,43.612724
750586,47.25418
750587,38.785526
750588,45.84791
750589,45.842716
750590,44.03112
750591,44.3404
750592,46.869152
750593,47.43649
750594,42.97916
750595,47.27729
750596,44.957867
750597,42.603626
750598,45.38909
750599,45.398827
750600,41.145382
750601,44.13554
750602,51.106705
750603,43.29072
750604,41.348694
750605,47.468544
750606,50.321484
750607,46.88594
750608,40.99391
750609,48.062668
750610,44.454994
750611,46.228024
750612,42.021645
750613,45.658653
750614,41.964176
750615,47.40179
750616,37.322323
750617,37.970047
750618,46.147804
750619,47.88052
750620,42.154255
750621,45.592247
750622,44.150784
750623,45.6825
750624,44.71977
750625,44.650074
750626,46.342793
750627,47.5421
750628,39.461506
750629,46.344658
750630,46.829063
750631,44.960583
750632,51.405407
750633,45.4765
750634,48.968796
750635,42.877014
750636,43.67778
750637,46.133923
750638,44.334446
750639,47.246353
750640,47.490356
750641,40.181976
750642,43.635918
750643,38.263752
750644,47.577805
750645,46.942387
750646,43.7749
750647,45.585445
750648,48.64935
750649,45.82814
750650,46.29831
750651,44.187214
750652,40.7079
750653,46.144268
750654,41.23399
750655,42.585335
750656,44.103554
750657,46.48388
750658,46.427597
750659,45.28478
750660,47.497185
750661,48.53338
750662,44.8977
750663,40.98882
750664,47.15674
750665,43.27207
750666,43.563873
750667,40.39681
750668,45.96085
750669,45.14426
750670,42.01795
750671,50.500385
750672,43.921307
750673,45.284847
750674,41.707382
750675,41.820107
750676,43.827908
750677,44.25511
750678,42.199192
750679,46.41974
750680,40.18486
750681,45.513695
750682,45.049316
750683,41.756195
750684,43.319134
750685,43.57791
750686,49.70277
750687,54.714745
750688,42.33429
750689,49.30477
750690,48.14022
750691,54.45015
750692,45.750317
750693,47.075058
750694,45.2434
750695,44.71885
750696,46.567173
750697,44.426926
750698,45.31713
750699,39.32139
750700,46.61323
750701,40.90152
750702,43.899494
750703,51.287926
750704,50.02147
750705,46.492603
750706,46.283398
750707,46.657326
750708,45.297916
750709,42.982323
750710,45.816895
750711,44.838615
750712,38.181076
750713,45.440163
750714,42.721878
750715,45.810276
750716,41.54591
750717,52.159977
750718,47.670704
750719,44.371834
750720,43.495693
750721,43.61546
750722,45.969173
750723,41.307182
750724,44.71548
750725,43.35308
750726,44.47486
750727,50.75434
750728,46.265106
750729,45.276283
750730,49.374634
750731,43.67407
750732,37.570244
750733,44.221573
750734,43.84789
750735,48.927094
750736,44.68468
750737,44.06627
750738,49.502823
750739,44.289562
750740,40.84672
750741,42.731503
750742,38.572292
750743,45.596832
750744,49.551327
750745,47.407177
750746,50.012547
750747,50.672844
750748,43.19655
750749,39.453114
750750,46.132313
750751,42.178112
750752,45.70299
750753,44.76029
750754,53.029453
750755,43.81231
750756,42.1409
750757,45.543324
750758,42.51519
750759,45.86439
750760,48.568714
750761,44.571514
750762,45.98596
750763,44.260326
750764,44.69571
750765,50.83938
750766,41.18665
750767,43.699547
750768,42.538673
750769,41.280853
750770,57.51399
750771,49.381573
750772,41.81874
750773,50.019173
750774,47.522602
750775,47.254143
750776,46.46526
750777,40.795967
750778,39.580173
750779,44.822643
750780,43.44223
750781,52.205887
750782,39.49062
750783,47.87698
750784,42.621902
750785,42.66103
750786,44.286755
750787,41.2788
750788,50.84308
750789,38.44598
750790,42.36156
750791,43.32332
750792,42.032986
750793,42.363384
750794,47.583576
750795,44.432537
750796,44.804195
750797,48.14785
750798,43.100132
750799,43.64639
750800,50.147945
750801,45.686882
750802,45.585125
750803,44.86695
750804,46.758698
750805,41.478416
750806,42.31684
750807,47.338066
750808,48.02412
750809,45.010483
750810,44.094154
750811,46.112335
750812,47.158836
750813,50.515423
750814,45.980118
750815,49.535828
750816,46.308754
750817,43.424404
750818,47.705166
750819,43.970215
750820,46.83476
750821,43.703415
750822,43.81245
750823,48.48752
750824,50.055695
750825,45.53697
750826,42.83752
750827,43.106106
750828,46.656925
750829,40.83492
750830,48.444767
750831,45.130848
750832,47.245476
750833,46.5811
750834,43.54298
750835,43.985165
750836,46.43212
750837,47.72922
750838,48.39367
750839,45.494118
750840,49.433243
750841,44.880775
750842,50.970787
750843,45.627514
750844,45.505695
750845,46.0196
750846,43.936344
750847,41.67335
750848,46.047016
750849,47.269577
750850,46.695183
750851,46.549896
750852,46.40097
750853,44.223614
750854,46.561043
750855,40.83114
750856,46.123802
750857,43.222572
750858,49.75889
750859,45.241894
750860,47.94031
750861,46.731606
750862,42.512375
750863,45.172318
750864,41.949978
750865,44.43856
750866,46.582108
750867,39.3917
750868,39.18762
750869,44.65524
750870,43.752934
750871,44.18451
750872,49.541008
750873,53.78725
750874,50.811054
750875,43.64365
750876,45.766872
750877,54.521206
750878,50.41969
750879,41.961155
750880,37.42591
750881,47.170055
750882,50.11072
750883,40.115253
750884,45.00474
750885,41.967262
750886,45.277687
750887,44.58083
750888,42.572693
750889,44.82535
750890,43.265278
750891,46.178493
750892,47.248688
750893,42.205627
750894,50.768776
750895,44.007046
750896,44.986275
750897,46.376713
750898,41.121986
750899,45.4644
750900,48.15475
750901,40.0948
750902,42.041267
750903,48.865234
750904,48.465595
750905,43.587852
750906,42.728603
750907,45.527542
750908,46.91526
750909,46.845108
750910,46.55322
750911,43.746765
750912,47.063686
750913,45.190376
750914,47.530315
750915,37.08703
750916,48.674057
750917,41.48475
750918,46.24369
750919,40.030872
750920,43.306324
750921,42.912975
750922,44.499325
750923,38.90681
750924,38.588154
750925,39.615326
750926,46.519703
750927,49.27537
750928,43.012726
750929,46.67338
750930,43.457275
750931,42.987835
750932,41.02185
750933,47.30701
750934,45.72385
750935,39.82552
750936,43.37491
750937,48.587933
750938,46.789078
750939,41.077312
750940,38.793774
750941,49.803772
750942,43.996254
750943,48.637215
750944,14.486751
750945,39.754704
750946,45.4412
750947,47.24856
750948,50.960316
750949,44.25377
750950,41.91499
750951,45.195885
750952,44.031445
750953,46.606277
750954,45.8093
750955,38.08414
750956,42.248825
750957,49.066544
750958,43.19022
750959,43.9781
750960,48.393898
750961,46.58567
750962,40.27643
750963,43.940273
750964,47.627773
750965,45.450714
750966,46.506016
750967,44.936497
750968,42.234463
750969,42.36631
750970,47.41278
750971,45.105656
750972,46.28944
750973,49.93018
750974,44.43537
750975,43.620663
750976,44.913757
750977,44.765785
750978,45.33894
750979,44.36675
750980,40.68639
750981,47.019226
750982,45.330063
750983,43.90764
750984,43.054913
750985,44.825466
750986,45.299038
750987,43.978275
750988,41.939445
750989,43.48149
750990,43.2471
750991,50.246845
750992,48.18517
750993,45.38341
750994,41.377136
750995,47.210888
750996,39.17944
750997,37.98417
750998,45.402416
750999,47.097263
751000,44.889812
751001,46.021908
751002,48.540436
751003,44.83239
751004,44.6753
751005,44.18065
751006,45.82866
751007,45.205338
751008,42.594162
751009,45.90238
751010,43.385044
751011,43.43708
751012,46.7146
751013,46.106003
751014,47.48355
751015,45.241474
751016,45.733868
751017,50.71537
751018,50.87015
751019,45.447056
751020,44.445652
751021,48.81292
751022,44.592762
751023,46.31606
751024,45.161167
751025,33.803375
751026,39.78848
751027,39.64091
751028,46.535706
751029,42.954258
751030,45.71229
751031,45.415653
751032,41.570217
751033,39.68988
751034,46.170387
751035,51.71389
751036,42.4675
751037,49.81599
751038,51.172356
751039,48.723835
751040,46.88859
751041,43.34491
751042,45.206142
751043,46.83634
751044,46.788628
751045,44.518635
751046,37.196194
751047,37.31676
751048,45.606033
751049,43.368443
751050,42.64933
751051,44.012764
751052,35.219845
751053,42.1302
751054,46.507805
751055,42.245777
751056,45.1364
751057,46.286774
751058,43.848927
751059,42.278046
751060,45.766617
751061,42.0632
751062,53.387928
751063,43.320114
751064,45.991516
751065,53.734463
751066,47.17051
751067,46.291412
751068,46.604565
751069,45.309433
751070,47.426697
751071,46.934002
751072,44.342705
751073,47.351677
751074,47.401585
751075,43.395638
751076,46.257736
751077,46.243423
751078,46.537987
751079,45.54893
751080,50.75585
751081,46.532326
751082,44.982304
751083,47.78597
751084,43.184387
751085,39.217354
751086,43.35711
751087,41.290005
751088,43.99298
751089,41.227077
751090,42.219627
751091,35.354366
751092,49.64647
751093,47.237873
751094,43.729134
751095,42.770107
751096,44.58661
751097,46.282963
751098,46.58512
751099,43.736217
751100,45.46477
751101,45.730156
751102,40.54511
751103,47.97312
751104,39.133053
751105,45.079037
751106,43.816246
751107,48.768524
751108,48.121624
751109,42.514385
751110,45.586407
751111,46.602135
751112,44.567688
751113,43.27743
751114,44.5554
751115,44.81605
751116,42.57656
751117,47.198147
751118,43.877846
751119,47.36788
751120,42.58954
751121,43.525723
751122,47.358147
751123,45.08849
751124,51.59934
751125,44.516068
751126,48.021397
751127,51.245113
751128,43.634167
751129,45.144833
751130,43.646214
751131,44.677612
751132,40.795567
751133,48.301704
751134,31.599497
751135,40.875996
751136,43.87332
751137,48.092087
751138,45.92484
751139,45.4279
751140,42.82599
751141,48.522884
751142,42.79621
751143,49.29256
751144,44.75689
751145,43.731857
751146,51.246136
751147,47.332924
751148,47.966465
751149,44.536266
751150,44.85164
751151,41.669773
751152,44.698368
751153,44.77934
751154,44.65582
751155,49.93982
751156,40.627983
751157,44.236233
751158,49.24882
751159,53.75931
751160,44.343098
751161,46.165634
751162,48.205498
751163,44.233402
751164,49.446922
751165,44.84206
751166,45.56458
751167,43.15814
751168,46.04142
751169,44.987347
751170,42.573227
751171,49.19492
751172,41.799953
751173,48.79446
751174,44.671375
751175,45.972168
751176,44.031994
751177,42.24148
751178,42.57928
751179,47.967545
751180,47.495754
751181,43.004147
751182,49.453926
751183,42.26038
751184,44.12517
751185,41.14597
751186,51.79312
751187,54.06632
751188,47.076622
751189,42.895027
751190,49.24434
751191,40.742916
751192,46.356403
751193,43.613068
751194,47.048187
751195,45.15782
751196,50.42658
751197,41.049286
751198,44.511738
751199,45.257168
751200,45.12472
751201,44.095505
751202,45.96218
751203,37.260742
751204,50.76883
751205,46.05956
751206,45.957504
751207,45.94086
751208,47.897263
751209,43.810947
751210,47.140797
751211,43.04875
751212,46.27966
751213,45.041027
751214,38.946045
751215,44.9688
751216,43.840336
751217,50.96825
751218,44.007095
751219,43.34736
751220,47.591713
751221,42.281654
751222,44.150593
751223,38.738743
751224,42.59466
751225,53.16295
751226,41.886425
751227,42.57918
751228,43.39534
751229,46.72103
751230,44.21684
751231,47.770317
751232,47.979275
751233,46.300068
751234,41.836193
751235,47.884487
751236,47.158836
751237,45.80025
751238,40.296745
751239,42.444416
751240,42.482567
751241,44.301495
751242,45.675377
751243,50.024704
751244,44.837826
751245,42.197803
751246,41.446663
751247,46.526966
751248,49.959637
751249,51.041836
751250,47.17613
751251,45.0388
751252,47.173424
751253,44.118015
751254,49.06147
751255,44.889225
751256,45.022102
751257,39.93763
751258,45.077293
751259,45.297665
751260,41.374226
751261,45.91241
751262,41.47213
751263,44.316402
751264,44.94299
751265,44.130188
751266,42.946472
751267,45.335876
751268,42.02864
751269,44.013363
751270,44.984905
751271,45.834995
751272,47.69322
751273,46.96005
751274,58.585938
751275,44.560253
751276,38.966675
751277,44.11325
751278,36.20143
751279,44.683086
751280,46.069057
751281,48.832577
751282,46.30207
751283,48.185566
751284,46.854294
751285,42.070023
751286,43.51222
751287,46.708866
751288,43.716297
751289,48.632614
751290,42.25833
751291,49.136723
751292,42.76665
751293,44.47434
751294,44.61552
751295,49.71553
751296,43.807796
751297,41.494396
751298,39.243717
751299,41.180515
751300,45.277706
751301,47.786224
751302,45.560207
751303,46.898457
751304,44.439255
751305,42.927654
751306,42.004276
751307,45.192905
751308,44.44819
751309,39.076344
751310,43.90214
751311,43.96839
751312,46.50544
751313,44.707043
751314,42.543537
751315,50.269276
751316,45.0143
751317,50.231964
751318,46.08016
751319,42.843655
751320,49.498013
751321,42.31921
751322,45.766125
751323,49.24761
751324,43.45224
751325,41.049114
751326,40.79921
751327,42.29886
751328,60.18551
751329,47.026054
751330,45.380993
751331,47.473698
751332,43.92849
751333,44.183334
751334,45.978817
751335,50.505276
751336,52.041424
751337,44.747395
751338,46.785652
751339,43.840866
751340,43.391514
751341,45.61768
751342,43.942875
751343,45.87575
751344,48.868336
751345,38.07316
751346,51.954838
751347,47.1651
751348,41.695942
751349,45.44108
751350,43.926136
751351,41.11005
751352,50.08104
751353,45.975754
751354,40.891903
751355,43.76122
751356,42.554256
751357,40.95148
751358,41.19229
751359,45.246414
751360,39.950325
751361,45.331924
751362,48.968403
751363,44.008137
751364,40.306644
751365,43.540665
751366,45.51801
751367,42.93783
751368,41.71532
751369,48.609035
751370,44.77948
751371,47.1334
751372,45.11017
751373,46.276096
751374,45.70378
751375,45.09293
751376,43.9183
751377,42.306293
751378,44.258636
751379,43.64711
751380,43.402714
751381,46.5189
751382,45.003902
751383,39.41526
751384,47.337467
751385,46.94588
751386,42.336483
751387,48.197388
751388,48.14573
751389,38.572258
751390,38.99826
751391,47.979816
751392,46.512154
751393,44.62925
751394,45.00567
751395,42.67295
751396,50.30828
751397,52.314674
751398,46.459873
751399,44.743267
751400,45.585945
751401,45.51624
751402,39.20795
751403,46.535904
751404,42.358356
751405,43.124435
751406,38.738743
751407,46.113564
751408,47.801804
751409,45.195675
751410,51.362736
751411,44.434025
751412,49.04928
751413,42.767815
751414,40.259296
751415,45.23042
751416,46.282185
751417,46.935753
751418,48.62762
751419,43.4885
751420,45.99375
751421,48.388977
751422,44.28152
751423,43.6416
751424,50.54768
751425,47.56018
751426,47.587154
751427,45.363148
751428,40.46688
751429,45.397522
751430,47.01348
751431,46.05903
751432,41.164146
751433,48.28438
751434,45.97753
751435,44.047874
751436,43.956516
751437,50.554134
751438,43.474285
751439,43.754807
751440,46.965084
751441,42.020107
751442,45.239655
751443,44.88618
751444,44.323555
751445,43.437176
751446,52.254368
751447,48.02164
751448,41.06236
751449,47.65596
751450,46.65056
751451,45.605907
751452,46.622356
751453,43.226902
751454,46.90742
751455,43.054596
751456,39.231457
751457,47.026024
751458,44.81784
751459,45.87236
751460,48.941566
751461,45.392426
751462,38.56073
751463,48.88433
751464,44.749226
751465,46.55661
751466,42.67789
751467,46.005108
751468,53.879265
751469,47.651974
751470,36.976093
751471,45.27447
751472,45.331543
751473,41.250214
751474,45.850758
751475,40.811188
751476,48.73557
751477,44.215317
751478,41.065327
751479,50.15161
751480,45.0568
751481,41.8195
751482,39.37549
751483,52.228058
751484,46.25308
751485,46.314182
751486,44.70039
751487,44.1972
751488,47.15657
751489,49.393013
751490,40.534306
751491,41.84804
751492,46.093628
751493,43.91774
751494,41.309666
751495,47.47673
751496,44.367527
751497,51.432087
751498,41.733566
751499,46.498184
751500,46.90741
751501,49.31633
751502,43.468258
751503,47.323444
751504,42.92338
751505,48.327515
751506,47.992702
751507,47.361652
751508,45.89605
751509,44.779175
751510,41.98694
751511,47.093246
751512,43.61528
751513,50.144505
751514,44.154465
751515,45.4084
751516,39.812447
751517,42.38299
751518,40.91151
751519,45.206627
751520,44.553307
751521,44.263096
751522,42.560535
751523,44.21631
751524,45.452976
751525,46.964546
751526,49.376965
751527,42.80148
751528,45.98281
751529,40.28865
751530,40.475353
751531,42.651276
751532,46.29439
751533,45.354275
751534,44.824814
751535,46.408894
751536,39.715298
751537,39.92323
751538,42.971252
751539,43.10206
751540,44.099976
751541,20.368484
751542,43.413113
751543,43.4735
751544,43.7293
751545,47.45482
751546,43.812157
751547,45.621056
751548,47.68996
751549,43.303555
751550,42.82904
751551,44.20821
751552,46.21804
751553,52.27554
751554,45.294746
751555,43.74641
751556,42.71754
751557,42.149414
751558,46.514484
751559,45.014305
751560,42.63652
751561,45.08052
751562,44.81526
751563,44.47384
751564,47.456787
751565,48.60149
751566,48.77399
751567,44.374134
751568,44.60817
751569,42.427647
751570,46.408657
751571,46.17203
751572,46.655205
751573,44.88621
751574,48.462162
751575,43.213715
751576,46.406796
751577,45.600327
751578,52.785355
751579,48.301567
751580,45.438732
751581,47.9758
751582,42.302795
751583,48.6171
751584,45.513252
751585,44.526726
751586,48.96591
751587,48.36941
751588,54.92056
751589,47.80449
751590,45.372326
751591,46.87448
751592,45.708508
751593,46.862034
751594,49.12894
751595,43.88667
751596,41.270515
751597,53.258923
751598,48.785965
751599,46.318783
751600,45.9343
751601,39.672493
751602,34.78612
751603,45.85197
751604,49.345615
751605,43.91743
751606,46.205387
751607,37.860638
751608,40.665245
751609,44.150215
751610,49.79091
751611,40.32107
751612,39.799583
751613,44.926567
751614,47.71394
751615,46.453968
751616,43.33037
751617,46.336037
751618,44.373352
751619,41.50443
751620,46.468876
751621,47.1042
751622,52.461056
751623,40.347443
751624,47.6371
751625,42.930264
751626,52.3865
751627,47.60007
751628,43.738304
751629,45.64841
751630,48.982334
751631,45.705025
751632,45.684525
751633,42.403217
751634,42.05014
751635,39.324028
751636,43.244812
751637,50.247566
751638,48.695065
751639,46.082027
751640,40.63783
751641,44.058456
751642,46.968616
751643,42.174892
751644,47.91933
751645,45.036232
751646,47.159893
751647,42.49106
751648,44.64078
751649,44.0382
751650,44.95656
751651,52.25149
751652,40.737606
751653,42.344036
751654,46.34111
751655,45.06444
751656,43.15453
751657,47.087288
751658,42.860737
751659,42.359848
751660,47.261642
751661,43.329002
751662,44.589863
751663,47.807816
751664,48.53448
751665,45.22675
751666,46.021133
751667,45.88306
751668,39.017693
751669,44.31449
751670,48.96831
751671,49.067574
751672,43.707035
751673,49.938335
751674,41.245388
751675,42.966396
751676,47.096104
751677,36.40245
751678,37.199657
751679,43.253185
751680,41.75748
751681,44.580124
751682,44.49348
751683,47.703403
751684,43.019535
751685,47.155125
751686,43.780792
751687,43.038887
751688,46.973248
751689,50.089573
751690,46.387375
751691,43.496864
751692,41.5146
751693,43.36253
751694,46.153217
751695,45.067116
751696,47.378082
751697,49.362366
751698,46.33297
751699,49.22885
751700,40.96029
751701,45.161667
751702,42.31142
751703,44.969
751704,44.670166
751705,47.02687
751706,45.477486
751707,48.764706
751708,42.06579
751709,45.16459
751710,46.180447
751711,39.615788
751712,46.294136
751713,48.244167
751714,41.015747
751715,43.887917
751716,49.66653
751717,43.757854
751718,46.163822
751719,43.630672
751720,48.41038
751721,45.58493
751722,39.73494
751723,48.437687
751724,45.002502
751725,44.77516
751726,43.57843
751727,24.335701
751728,43.733334
751729,38.4336
751730,45.019405
751731,44.050377
751732,47.266502
751733,48.41918
751734,44.050625
751735,44.54756
751736,51.250957
751737,46.668262
751738,46.340717
751739,54.08311
751740,47.13396
751741,41.406937
751742,44.999226
751743,42.815773
751744,47.375217
751745,45.505024
